0.85,3.68,46.78,10.52
0.85,2.99,14.64,29.25
0.34,5.17,120.44,-9.73
1.29,6.18,44.44,133.63
0.78,0.34,85.1,109.99
1.14,2.92,2.52,34.44
0.01,1.46,91.53,55.58
0.62,1.62,35.87,93.11
1.21,3.95,54.16,30.88
0.45,1.54,55.05,87.64
0.48,5.39,126.65,17.63
-0.28,6.03,130.02,-51.72
0.86,1.85,6.15,88.18
1.01,1.14,15.64,118.86
1.68,2.79,-22.57,32.1
1.57,2.09,-47.71,58.75
1.65,1.05,-56.53,109.24
1.04,5.25,98.53,74.54
-0.12,4.48,66.4,-61.92
1.24,1.47,-22.02,104.34
-0.42,0.72,131.07,-18.81
1.73,0.05,-25.06,138.71
0.81,0.55,70.8,116.07
0.11,2.37,42.08,43.23
0.13,3.77,45.35,-26.68
-0.27,0.5,136.44,-10.4
0.34,1.02,92.59,82.46
1.3,3.71,39.13,30.28
-0.74,2.92,32.04,-12.88
1.5,3.13,1.56,30.97
0.76,3.02,18.17,26.47
0.14,3.19,31.13,1.7
1.55,3.88,37.96,44.55
0.78,0.83,58.98,115.44
0.86,4.89,103.48,37.22
-0.04,0.54,134.2,22.93
1.34,5.66,61.14,119.85
0.54,0.28,111.29,84.43
1.51,2.39,-34.7,48.01
1.52,4.16,49.66,54.69
1.48,0.32,-4.7,139.21
-0.75,5.89,85.73,-108.67
-0.41,1.51,103.82,14.74
0.24,3.63,42.49,-16.17
1.51,2.82,-15.3,34.81
-0.2,2.79,37.44,11.74
1.4,1.14,-30.73,115.88
1.38,2.22,-33.01,60.1
0.99,6.02,88.29,108.45
0.7,3.44,35.99,9.17
0.09,0.21,138.2,23.98
0.22,5.65,134.3,-3.32
0.26,3.87,52.86,-23.82
1.06,5.89,85.26,109.04
0.47,0.55,105.46,85.81
1.57,5.96,17.58,138.14
1.48,6.19,17.86,139.72
1.43,4.96,66.76,91.01
-0.7,2.04,78.36,-1.86
1.1,2.6,-7.64,47.5
1.65,0.68,-44.66,125.63
-0.01,4.79,89.71,-55.73
1.22,1.33,-16.1,111.44
0.55,3.73,50.27,-4.99
1.24,1.21,-14.43,116.41
-0.29,1.23,114.85,19.82
-0.51,3.56,20.29,-36.95
1.64,3.46,14.84,34.87
-0.68,6.28,109.53,-88.8
-0.37,0.5,134.72,-23.97
0.68,2.02,17.15,77.58
-0.53,2.87,35.95,-3.96
0.92,4.07,67.17,15.53
1.5,3.01,-4.97,31.91
-0.0,4.49,73.87,-53.65
-0.3,0.07,135.71,-37.95
1.07,4.87,93.08,56.93
0.66,4.53,93.22,3.88
-0.61,5.54,82.36,-102.97
0.91,1.92,0.43,84.76
0.67,3.18,25.64,17.62
1.15,2.44,-14.43,54.65
0.78,4.92,107.05,30.19
-0.14,4.35,58.67,-60.2
0.44,2.12,31.85,66.85
1.47,1.74,-46.22,81.8
-0.72,3.4,15.41,-32.21
-0.34,2.12,69.65,25.12
1.65,0.16,-19.84,139.16
0.36,4.35,80.36,-24.7
0.6,6.11,121.04,71.33
-0.27,5.28,99.01,-75.52
0.29,3.89,54.49,-22.8
0.12,1.03,107.85,60.5
0.82,5.43,113.64,61.05
-0.43,1.11,120.94,-1.27
1.58,4.44,52.31,71.69
0.36,4.63,95.56,-22.6
1.1,0.35,45.64,131.24
0.84,0.52,68.91,117.82
1.27,3.93,51.25,33.55
1.54,5.53,41.48,124.91
1.04,1.06,15.77,121.64
1.62,3.59,22.02,37.57
0.75,2.84,13.36,34.78
-0.23,4.05,40.91,-54.12
0.39,0.81,99.47,83.96
0.16,5.15,115.85,-31.77
-0.0,2.86,33.17,15.28
1.2,0.16,42.67,133.94
0.88,6.05,98.69,99.43
1.4,3.16,6.27,30.39
1.25,4.62,77.49,59.53
1.59,4.93,51.81,98.89
0.66,2.8,15.7,35.51
0.79,0.5,75.77,113.94
0.81,2.13,5.41,73.3
1.29,0.04,36.95,136.04
1.69,0.23,-29.05,137.07
-0.48,4.8,55.25,-90.53
1.56,3.66,27.66,37.93
-0.46,3.05,30.22,-9.36
-0.11,6.22,139.66,-18.92
0.55,4.98,113.44,7.33
1.37,1.01,-22.65,122.23
1.36,5.55,62.54,116.36
-0.43,1.56,101.64,13.89
1.53,2.23,-41.31,54.04
1.42,1.32,-37.7,106.52
1.52,2.32,-37.76,50.52
1.07,1.15,8.04,119.25
-0.02,4.58,77.63,-56.08
0.79,0.48,76.83,113.62
1.53,2.67,-23.46,37.99
0.64,1.57,36.17,95.5
-0.62,5.21,63.28,-104.56
-0.72,1.97,82.0,-4.51
1.21,0.51,22.18,134.85
-0.45,4.59,47.65,-83.64
0.53,5.48,127.16,28.64
0.67,1.5,36.39,98.82
-0.61,4.1,18.79,-68.04
-0.69,2.67,44.44,-4.28
1.06,3.06,11.33,29.39
-0.7,4.81,34.61,-100.72
1.34,1.04,-20.13,121.67
1.35,4.28,62.51,50.49
0.38,6.01,134.55,37.76
0.19,4.11,62.41,-34.15
0.96,0.81,38.44,124.36
0.79,5.91,110.82,83.36
-0.17,2.5,46.9,25.35
0.42,4.83,106.69,-12.17
-0.12,3.77,37.34,-37.07
1.39,3.09,2.8,31.08
0.01,3.96,48.81,-39.67
1.46,4.54,62.32,70.1
0.89,1.63,9.42,98.86
1.36,5.05,72.55,91.05
1.18,1.77,-21.23,89.99
0.72,3.62,44.64,5.48
-0.01,2.93,32.34,11.23
1.36,1.79,-37.0,83.63
-0.13,4.94,90.63,-65.89
-0.25,4.69,68.53,-74.25
-0.01,2.99,31.71,7.99
-0.04,3.48,33.36,-19.61
1.73,4.87,38.63,102.05
-0.55,6.22,118.3,-76.6
0.78,0.06,97.85,101.44
-0.22,2.55,46.07,21.13
1.35,0.72,-7.5,132.2
0.78,5.34,115.41,51.55
1.26,0.41,20.85,136.61
1.17,4.53,79.46,48.9
1.27,4.83,79.56,72.12
-0.67,2.41,58.15,0.81
-0.28,4.73,68.38,-76.88
1.17,5.39,86.46,94.22
1.28,1.4,-24.59,106.88
0.52,6.07,127.06,59.34
0.68,6.18,112.97,84.07
-0.16,4.55,67.48,-65.87
0.97,2.74,2.26,41.33
0.21,3.9,52.95,-27.39
0.19,5.51,130.36,-14.05
-0.0,3.11,31.03,1.74
0.91,5.05,104.93,50.43
0.39,0.74,103.01,82.44
0.48,1.5,54.4,90.17
0.06,5.4,123.24,-35.18
0.39,1.83,46.29,76.51
1.21,4.98,85.12,75.35
-0.17,5.67,123.74,-53.35
-0.66,1.66,97.66,-6.45
0.92,5.46,106.84,73.74
-0.24,4.25,48.0,-62.42
-0.58,4.21,23.37,-72.94
1.16,2.07,-20.44,73.99
0.79,0.87,55.63,115.87
1.53,3.63,27.31,36.35
0.09,1.97,59.81,56.28
1.09,3.24,19.25,25.22
1.4,4.01,49.95,42.6
-0.22,2.93,33.97,4.24
-0.76,3.41,13.85,-33.29
0.0,0.84,122.71,40.96
0.86,1.51,16.69,103.52
1.02,2.06,-9.89,76.67
1.27,4.45,71.99,52.78
0.05,4.41,72.16,-48.96
-0.17,1.2,113.08,32.6
0.85,3.33,28.84,17.22
0.5,1.42,56.65,92.91
-0.43,5.17,79.69,-90.83
0.02,3.77,42.15,-31.5
1.28,0.82,-3.11,129.87
1.36,3.98,50.29,39.58
0.04,5.79,135.38,-20.64
-0.45,2.37,58.62,14.27
1.31,5.92,54.31,127.73
0.05,4.95,101.49,-48.44
1.18,1.59,-18.49,99.49
-0.65,5.41,71.08,-106.98
-0.71,0.58,119.76,-63.19
-0.76,2.25,66.77,-4.43
-0.62,5.31,68.76,-104.96
0.78,2.66,8.57,44.31
0.91,2.64,2.31,46.05
-0.66,4.83,39.55,-99.83
0.6,3.85,56.71,-4.56
-0.32,0.12,135.54,-37.98
0.34,5.84,135.78,23.01
1.31,5.34,73.52,102.82
1.14,3.45,29.2,23.55
-0.5,4.05,25.0,-63.07
0.7,4.67,99.39,11.87
0.61,1.59,38.12,93.73
0.58,1.59,40.92,92.55
1.26,5.62,71.79,112.79
0.2,0.93,107.75,66.83
1.74,6.11,-14.26,139.77
0.31,1.3,79.75,81.19
-0.19,4.08,44.15,-53.67
1.22,0.82,4.68,129.82
-0.53,1.77,92.07,8.54
-0.37,3.61,25.45,-36.5
-0.03,5.14,107.26,-53.29
0.06,3.23,31.45,-2.98
-0.52,0.84,126.84,-25.43
-0.77,0.88,116.41,-53.83
0.02,1.69,78.35,56.19
0.31,1.2,85.24,81.13
0.93,2.6,0.51,48.11
-0.43,1.73,92.88,17.14
-0.27,4.52,58.35,-72.16
1.29,0.09,34.26,136.63
1.14,4.54,81.21,46.94
1.28,2.36,-23.65,56.1
0.74,3.02,18.69,26.1
0.97,4.96,100.22,51.92
1.49,6.15,18.62,139.47
1.69,2.59,-33.27,35.45
-0.24,3.7,31.3,-37.66
-0.46,0.65,131.07,-27.79
1.56,1.86,-51.95,70.88
0.92,1.96,-1.03,82.65
-0.51,1.03,122.79,-14.65
-0.42,0.51,133.3,-30.12
1.49,1.72,-47.93,81.96
-0.06,1.43,96.81,48.74
1.43,2.83,-11.97,35.68
-0.37,2.69,42.72,9.17
1.03,5.77,92.09,100.9
0.45,2.18,29.48,64.33
1.22,2.89,-1.61,35.44
-0.37,0.22,134.56,-39.32
1.59,3.16,0.42,31.02
0.71,1.24,44.86,107.15
1.11,1.84,-15.75,87.5
0.34,2.33,32.08,53.67
0.53,6.16,124.71,65.24
0.54,0.74,89.53,96.91
0.18,6.08,139.6,14.12
-0.38,3.34,25.77,-21.97
1.24,5.71,71.15,115.35
1.53,1.19,-46.68,108.44
0.16,0.91,111.31,61.95
0.74,2.24,9.22,66.84
-0.32,4.0,34.42,-55.26
0.62,4.19,75.35,-4.77
1.33,5.32,71.85,103.24
-0.66,5.99,99.79,-97.57
1.15,4.13,64.7,32.12
0.2,2.33,39.26,48.67
-0.75,1.91,84.89,-8.2
1.14,1.11,1.36,120.94
0.84,4.45,87.43,17.96
1.04,2.75,-0.3,40.95
1.05,5.72,91.4,100.33
0.41,2.53,24.99,45.29
0.08,4.26,65.71,-44.36
1.71,2.38,-44.0,40.48
-0.77,4.66,21.44,-97.29
-0.06,6.19,140.2,-13.55
-0.23,1.59,95.24,34.18
0.49,6.2,126.39,62.24
1.25,6.14,51.73,130.8
-0.78,4.85,28.19,-104.52
1.04,2.33,-10.04,61.71
-0.3,2.9,35.03,2.94
-0.07,1.89,72.22,47.29
-0.01,5.26,114.16,-48.1
-0.57,1.77,92.33,4.85
0.62,0.41,98.31,97.12
-0.51,6.28,122.97,-68.99
0.86,1.07,36.78,116.66
-0.41,2.41,55.98,15.73
0.87,0.37,73.32,117.75
0.87,5.21,109.32,54.63
-0.67,4.43,22.59,-85.29
0.64,3.14,24.81,18.58
1.59,3.89,36.54,46.41
-0.43,1.85,86.43,18.52
0.34,4.9,108.77,-18.84
1.47,3.69,32.46,35.98
1.15,0.13,50.9,131.19
1.2,5.02,86.05,76.68
1.69,1.45,-65.23,85.48
0.94,2.65,1.16,45.61
-0.2,6.03,133.73,-41.17
0.38,2.85,25.08,27.04
-0.39,5.81,115.29,-74.49
-0.1,0.23,140.11,-1.46
-0.61,2.89,34.67,-7.53
1.17,1.3,-9.5,113.41
0.2,1.81,60.9,66.87
0.71,2.76,13.16,38.32
1.4,0.47,-1.59,137.31
1.47,3.27,10.17,30.58
1.38,4.17,57.18,47.63
1.05,4.11,66.6,25.02
1.25,1.67,-26.54,93.7
1.47,2.74,-17.83,37.36
-0.29,2.19,64.63,27.45
-0.6,3.54,17.09,-37.55
0.5,5.39,126.28,20.16
1.15,1.7,-17.55,94.31
1.37,3.42,21.42,29.44
0.54,2.81,19.95,32.84
1.74,4.94,36.24,106.03
-0.73,3.72,9.72,-49.05
1.08,5.24,95.5,77.87
0.13,4.83,98.75,-42.17
1.22,4.93,84.07,73.46
-0.11,2.21,57.71,38.04
-0.36,5.07,80.36,-85.3
0.42,0.07,127.05,60.95
1.18,3.95,55.07,29.24
1.16,2.24,-18.83,64.79
0.98,3.17,18.58,24.89
1.11,4.63,85.32,48.6
0.55,5.27,122.52,20.38
0.36,1.44,67.99,83.86
-0.29,1.13,119.12,16.36
-0.65,5.71,87.2,-103.76
1.38,1.33,-33.65,107.45
-0.16,3.26,29.95,-11.41
0.93,3.23,22.55,22.12
-0.18,2.83,36.12,10.57
1.1,1.06,8.45,122.37
1.43,5.87,41.0,131.92
0.1,1.16,102.39,60.95
-0.77,4.5,15.99,-90.39
-0.57,4.63,39.01,-90.11
1.67,4.39,45.12,73.4
1.11,3.58,37.01,22.04
1.43,0.97,-28.49,122.3
1.57,0.05,-2.64,140.93
0.54,2.38,20.11,56.3
0.39,4.6,94.62,-20.2
1.26,4.07,58.15,37.04
-0.67,5.66,82.48,-106.3
0.58,2.05,23.98,74.06
0.65,4.47,90.27,1.55
-0.04,3.65,36.86,-28.27
-0.54,4.61,40.81,-88.25
0.59,4.23,77.37,-6.83
-0.78,5.22,46.34,-113.45
0.85,4.0,64.3,10.13
1.28,2.53,-18.51,48.3
-0.39,1.95,80.14,22.3
0.96,2.63,-0.24,46.61
-0.77,1.63,97.62,-18.19
1.13,1.51,-11.53,104.22
1.02,2.15,-9.97,71.72
0.71,2.76,13.16,38.32
-0.24,3.16,29.88,-8.35
0.13,4.22,65.78,-40.28
-0.2,6.24,137.67,-30.33
0.56,3.86,57.01,-6.98
0.36,2.72,25.59,33.68
-0.74,0.32,113.73,-80.42
1.22,5.67,74.73,112.13
1.38,1.44,-35.87,101.82
1.44,4.78,66.11,81.79
1.6,4.7,52.48,86.89
-0.16,5.21,103.12,-65.6
-0.75,0.36,113.8,-79.53
-0.76,1.31,109.22,-30.5
0.67,4.32,82.48,0.51
1.55,4.98,55.12,99.42
0.19,4.43,79.38,-38.52
-0.08,5.91,135.17,-30.95
1.29,1.03,-13.63,122.9
0.61,4.83,107.07,8.19
-0.05,1.21,107.86,46.13
1.24,1.73,-26.26,90.73
-0.47,3.11,28.45,-12.5
1.27,2.54,-17.68,48.05
1.64,4.76,48.68,92.2
-0.39,2.09,72.46,21.85
1.31,2.0,-32.05,73.87
1.01,4.61,89.08,38.97
0.9,4.7,96.11,32.65
-0.06,3.56,34.34,-24.45
0.51,4.05,66.71,-12.38
-0.38,5.84,117.26,-72.23
1.33,4.62,72.48,65.53
0.61,3.91,59.97,-4.72
1.22,4.12,61.85,36.24
1.48,0.09,7.84,140.65
0.63,0.82,76.12,105.27
0.26,2.07,45.25,62.01
-0.75,2.47,54.75,-4.23
0.59,5.47,125.1,35.67
0.61,0.45,97.38,97.25
-0.23,0.13,138.46,-25.1
0.06,0.29,137.51,24.02
-0.19,3.54,30.64,-27.62
1.33,2.31,-27.8,57.23
-0.53,0.69,128.5,-34.71
1.64,5.77,17.68,135.46
-0.76,3.3,16.99,-28.12
1.65,1.44,-61.73,88.57
0.0,5.23,113.21,-47.8
1.46,0.07,11.75,140.43
-0.18,6.2,137.72,-29.71
-0.28,1.7,90.91,30.61
-0.6,2.26,66.08,6.22
-0.35,2.1,70.98,24.63
1.07,2.69,-3.52,43.55
-0.55,3.98,20.59,-60.59
1.69,1.89,-60.03,62.04
1.74,4.96,35.81,107.04
0.37,4.82,105.46,-17.75
0.81,1.8,11.89,90.17
1.0,5.11,100.64,62.89
0.85,1.47,19.3,104.88
1.68,2.35,-44.06,42.8
1.63,5.31,38.47,119.43
-0.5,6.19,121.08,-71.98
0.49,3.6,43.82,-4.21
0.19,2.57,33.41,36.72
-0.53,0.85,126.41,-26.17
-0.24,5.47,110.75,-68.24
1.72,4.91,38.94,103.74
-0.68,0.38,119.41,-70.33
-0.03,4.97,98.37,-56.16
0.04,5.2,113.62,-44.08
-0.67,1.88,86.82,-1.95
-0.47,4.66,49.23,-86.61
0.59,1.1,64.92,102.46
0.79,6.03,107.79,89.22
0.79,4.12,71.33,7.16
0.18,5.97,139.12,8.09
-0.64,1.48,105.69,-10.4
1.49,4.65,61.38,77.87
-0.52,0.28,128.06,-55.81
1.73,1.39,-68.62,86.1
0.02,5.8,135.19,-22.85
0.45,1.06,80.78,92.31
1.08,5.45,93.87,89.29
1.23,0.71,8.9,132.35
1.51,3.03,-4.21,31.66
1.73,4.23,38.52,67.45
0.11,5.35,122.87,-30.89
-0.2,3.84,35.98,-43.38
0.05,6.24,140.89,4.67
0.33,2.3,33.4,54.79
-0.09,3.78,38.72,-36.4
1.7,0.47,-42.1,130.7
0.14,4.21,65.66,-39.43
-0.16,5.96,133.61,-39.25
0.24,5.6,133.22,-3.14
-0.77,1.42,105.52,-26.58
0.77,4.75,101.49,21.85
-0.02,3.81,42.15,-34.94
-0.01,4.31,63.95,-51.25
-0.56,3.94,19.42,-58.67
-0.55,1.03,122.1,-19.55
-0.74,2.53,51.55,-4.3
-0.32,1.19,117.1,14.99
0.89,1.41,17.48,107.84
0.3,5.91,137.01,21.39
1.04,2.7,-1.91,43.18
-0.58,3.89,17.71,-56.35
0.44,6.08,131.27,49.53
0.94,4.88,99.93,44.88
0.8,4.45,88.08,14.45
-0.1,3.46,31.88,-20.5
-0.78,1.88,86.09,-11.47
-0.26,4.86,76.94,-76.76
0.41,0.45,114.76,75.96
-0.18,4.39,58.13,-63.6
0.1,5.02,107.37,-41.91
0.56,2.06,25.18,73.09
1.74,5.98,-7.14,139.28
0.64,2.08,18.8,73.87
0.73,2.37,9.13,59.64
-0.16,3.79,36.33,-39.51
-0.42,0.62,132.43,-24.14
1.37,6.25,29.9,137.77
0.3,0.67,113.25,70.78
0.58,1.98,25.98,77.34
0.66,6.02,118.67,73.98
1.3,4.65,74.98,64.88
0.29,4.18,69.21,-28.8
0.8,3.51,38.38,11.09
-0.02,2.34,48.52,38.55
0.64,4.33,82.99,-1.83
0.31,4.86,106.2,-23.11
-0.65,0.28,119.74,-71.93
0.46,3.75,50.58,-10.02
0.22,6.14,138.76,22.99
1.62,3.54,19.57,36.31
1.73,4.52,41.34,83.09
1.49,2.88,-11.52,33.91
1.72,1.82,-63.48,63.71
1.3,4.14,59.58,41.79
1.23,2.48,-17.61,51.45
1.43,5.37,59.89,112.33
1.29,1.92,-31.04,78.87
-0.35,2.56,47.98,14.65
0.62,4.13,72.06,-4.99
-0.53,5.96,110.37,-84.91
-0.75,3.16,22.0,-21.88
1.7,2.88,-18.34,30.76
1.13,1.9,-17.97,83.9
-0.26,4.26,47.16,-63.73
0.87,3.15,20.34,23.4
0.98,3.44,32.05,18.76
1.73,3.38,7.66,34.2
1.04,3.95,58.61,21.27
0.03,1.6,82.71,57.48
0.13,5.87,138.08,-4.22
1.19,5.07,86.95,78.56
1.15,3.39,25.7,24.31
0.49,4.4,85.6,-13.66
-0.66,3.86,13.03,-55.94
-0.13,3.38,30.6,-17.1
1.02,5.69,95.08,96.05
0.53,2.67,19.3,40.27
-0.05,3.22,30.91,-5.86
-0.63,5.45,75.4,-105.35
0.47,1.37,62.05,91.97
0.07,3.02,30.86,8.85
1.53,3.05,-3.75,31.41
0.57,5.95,125.87,59.31
1.01,2.13,-9.26,72.92
1.67,4.41,45.35,74.48
0.25,6.26,136.92,33.64
1.16,2.56,-11.71,48.78
1.34,4.92,74.66,82.44
1.47,2.16,-39.92,59.76
1.03,2.62,-3.77,46.95
0.89,0.27,76.09,117.25
-0.52,5.03,63.58,-96.61
1.7,1.21,-64.61,97.91
-0.4,0.86,128.49,-9.07
-0.0,0.98,116.64,45.68
0.97,0.82,36.66,124.62
0.79,5.21,113.34,45.72
1.08,2.39,-11.53,58.11
0.29,1.17,88.49,79.25
0.61,0.98,69.43,104.26
0.8,2.05,7.24,77.5
1.44,4.68,65.49,76.33
0.35,0.47,118.31,69.7
0.78,5.67,115.38,69.61
1.62,1.78,-57.4,71.84
1.22,4.17,64.03,37.91
-0.16,3.09,31.13,-2.15
1.5,0.85,-32.57,124.92
0.79,5.85,112.07,80.3
0.29,2.8,27.48,27.43
0.01,1.83,71.37,53.88
0.08,0.33,136.17,28.8
0.01,1.92,66.66,52.35
1.28,3.86,47.47,32.34
0.55,3.53,40.81,0.59
0.17,1.8,63.38,65.23
0.06,5.21,114.95,-41.51
-0.03,5.81,134.14,-29.1
1.5,5.66,41.26,128.06
0.5,5.51,128.43,26.39
1.24,2.4,-20.38,55.05
-0.35,4.62,57.24,-79.19
0.46,5.72,131.77,32.51
-0.44,1.46,106.59,10.24
1.38,1.71,-38.62,87.28
-0.35,2.81,38.07,5.16
0.61,6.06,121.43,70.01
1.69,6.01,-1.79,139.74
0.31,0.96,98.2,78.77
-0.18,6.12,136.4,-33.9
1.12,3.99,58.77,26.7
0.21,5.56,132.03,-9.07
-0.01,5.95,137.79,-19.37
-0.21,1.74,86.35,37.03
-0.38,4.93,70.97,-86.18
-0.41,4.04,30.3,-60.09
1.23,5.77,70.21,117.19
0.3,5.51,131.12,0.35
-0.38,0.55,134.07,-22.59
1.26,3.2,12.57,28.62
-0.25,6.2,135.3,-39.26
-0.06,0.0,140.75,-8.45
1.35,3.33,17.05,28.94
1.71,3.84,28.93,48.36
1.37,3.65,33.81,31.85
0.06,4.28,65.83,-46.07
-0.63,1.78,91.96,-0.46
-0.02,1.19,107.44,48.92
0.28,5.01,112.68,-22.31
1.66,3.82,30.53,46.08
0.8,3.81,54.3,6.98
0.46,1.03,81.5,93.0
1.53,1.36,-49.76,99.62
0.62,5.02,114.0,16.98
1.25,0.61,11.43,134.33
1.15,2.22,-18.44,66.04
1.42,0.65,-13.41,133.31
1.56,3.07,-3.6,31.18
1.27,3.68,38.43,28.68
-0.72,1.37,108.44,-23.42
0.58,1.93,27.55,79.6
1.35,2.97,-2.2,33.09
-0.08,4.26,57.81,-54.26
1.19,0.34,34.21,134.79
-0.45,1.87,85.7,16.97
0.09,3.47,35.4,-14.62
0.76,4.63,96.82,16.4
1.14,4.22,69.09,34.28
0.36,1.37,71.77,84.6
0.08,1.73,72.69,60.31
-0.62,5.0,52.05,-101.96
-0.71,2.86,35.11,-10.03
1.27,5.26,78.81,95.58
1.0,5.09,100.44,61.81
-0.6,4.22,22.15,-73.88
0.09,3.06,30.65,7.27
0.97,1.71,-0.63,95.44
1.43,1.55,-42.21,94.0
0.75,3.98,63.89,3.63
0.42,1.32,69.26,89.28
1.55,6.25,4.76,140.9
0.38,1.27,75.51,86.73
-0.24,5.58,115.83,-64.96
1.42,3.39,18.28,30.29
-0.28,0.37,137.43,-18.82
-0.59,2.7,43.22,-0.65
0.62,6.03,121.33,69.69
1.57,5.99,16.01,138.64
0.71,2.84,14.74,34.21
0.33,1.63,60.49,78.75
-0.11,5.84,132.28,-38.34
-0.34,6.17,130.53,-52.76
0.16,6.17,139.84,16.28
0.47,4.76,103.89,-8.85
0.46,5.68,131.5,30.33
-0.35,5.44,101.06,-80.61
1.72,6.05,-8.17,139.85
-0.1,2.12,61.69,40.96
0.66,3.48,38.15,6.49
-0.26,1.57,97.29,31.03
-0.36,5.68,111.89,-75.45
0.64,0.11,109.22,88.85
0.03,1.69,77.79,56.97
0.85,5.79,108.29,83.82
0.13,2.96,30.35,13.98
0.46,4.35,82.42,-16.56
1.2,3.44,27.18,25.3
-0.75,4.4,14.88,-85.39
0.43,0.97,87.52,90.05
-0.36,4.39,45.8,-72.98
0.73,2.21,10.2,68.36
0.38,4.13,68.81,-21.98
1.55,5.73,31.65,132.17
0.6,1.35,50.62,99.65
1.16,3.33,22.21,25.2
-0.11,0.1,140.48,-9.99
0.1,3.65,40.44,-22.85
1.39,4.53,66.88,65.06
-0.77,1.38,106.82,-28.36
0.02,1.74,75.64,55.74
-0.23,3.55,29.61,-29.37
1.69,4.94,41.5,104.08
0.61,1.46,44.16,97.55
-0.55,1.68,96.78,4.79
1.03,3.18,17.79,25.52
1.63,3.3,6.79,32.15
-0.44,3.54,22.86,-34.34
1.59,1.51,-56.6,88.27
0.5,2.58,20.58,44.62
-0.41,6.15,125.96,-62.71
-0.23,5.36,106.04,-69.88
-0.31,4.78,68.7,-79.63
-0.39,4.04,31.5,-59.47
-0.64,3.27,21.02,-24.43
-0.24,4.34,51.92,-65.45
1.08,6.07,76.13,117.77
0.76,0.3,89.22,107.23
0.32,0.1,131.85,49.48
0.36,1.42,69.06,84.1
-0.62,1.53,103.75,-6.55
-0.21,5.13,95.45,-71.75
-0.27,0.85,128.89,7.2
-0.75,2.64,45.67,-6.4
0.43,3.8,52.66,-12.87
0.09,0.96,113.02,55.44
-0.14,2.78,36.93,14.44
-0.46,0.97,125.06,-11.33
1.21,1.43,-17.87,106.91
-0.03,6.24,140.81,-6.6
-0.78,2.2,69.4,-6.11
1.56,0.69,-33.62,128.79
-0.5,0.01,124.0,-67.12
0.87,0.42,70.7,118.58
0.5,3.12,26.65,15.91
-0.34,6.23,131.88,-49.75
1.28,2.36,-23.65,56.1
-0.08,1.3,104.63,44.78
0.04,2.67,35.97,26.45
-0.71,4.29,15.42,-79.41
-0.21,4.19,47.34,-58.82
0.09,4.94,102.83,-44.52
0.09,5.4,124.24,-31.46
-0.53,1.56,102.52,3.68
0.12,1.02,108.35,60.27
1.13,4.61,83.78,49.35
-0.19,2.61,43.16,20.09
1.1,4.0,59.8,25.72
0.69,4.64,98.18,9.9
1.06,3.97,59.22,22.77
1.36,0.55,-0.31,135.96
1.3,1.32,-24.68,110.27
0.62,4.09,69.86,-5.03
-0.75,0.09,106.37,-92.34
1.59,2.29,-42.33,48.96
1.09,3.98,59.03,24.73
-0.36,2.75,40.3,7.26
1.64,0.33,-27.32,136.47
1.02,1.63,-3.48,99.24
0.15,2.89,30.32,18.43
1.51,1.45,-48.87,95.77
0.7,5.44,120.21,47.55
-0.5,3.1,28.34,-12.88
1.65,5.21,39.3,115.73
-0.47,1.33,112.56,2.73
-0.03,1.5,91.5,52.14
1.29,1.52,-28.17,100.54
0.67,5.31,119.9,36.98
0.27,0.78,110.25,70.65
1.05,3.61,39.91,19.67
0.02,2.1,57.27,48.63
-0.3,2.47,51.14,20.0
0.48,6.02,129.99,51.54
-0.05,3.04,31.52,4.01
1.25,4.02,56.22,34.94
1.03,3.54,36.47,19.28
0.11,3.54,37.44,-17.33
-0.45,1.86,86.24,16.88
-0.61,1.86,87.83,2.93
-0.56,6.11,113.73,-82.49
0.87,1.66,10.42,97.31
0.08,2.01,58.43,54.62
0.88,4.83,101.0,36.46
-0.04,1.29,103.27,48.76
1.23,2.25,-23.14,62.79
1.07,3.08,11.96,28.91
-0.56,1.91,84.91,7.98
0.57,0.82,82.29,100.51
-0.78,4.4,12.31,-85.8
0.17,5.08,112.92,-32.69
0.64,2.9,18.29,30.02
0.03,2.77,34.14,21.0
0.4,6.09,133.04,44.78
0.68,4.72,101.78,11.57
-0.22,1.86,80.12,36.1
-0.06,1.32,102.67,47.21
1.09,4.86,91.75,58.26
-0.18,4.82,80.63,-70.25
0.52,1.2,66.46,97.12
-0.09,0.4,138.03,9.05
-0.53,1.45,107.52,0.28
0.86,0.1,87.65,110.23
1.22,3.72,41.96,27.18
0.69,3.05,20.88,23.76
-0.14,5.4,113.79,-58.96
-0.27,1.4,106.35,26.8
0.12,2.42,40.04,41.42
0.26,2.48,32.49,43.61
-0.53,5.5,88.21,-96.66
0.06,1.62,79.85,59.83
-0.29,2.96,33.41,0.39
0.54,3.21,28.63,12.78
0.25,2.54,31.69,40.22
1.54,5.77,31.11,133.02
0.36,0.87,98.87,82.13
-0.09,1.85,75.31,46.29
0.86,0.52,66.54,119.18
-0.05,4.93,95.07,-58.53
0.15,0.98,108.5,62.59
-0.42,2.91,34.79,-1.71
0.51,4.18,73.82,-13.0
1.09,3.4,27.64,22.6
-0.59,5.54,84.41,-101.3
1.11,2.42,-12.66,56.2
1.15,5.85,76.59,114.63
0.61,0.45,97.38,97.25
-0.06,5.56,124.82,-43.96
0.72,0.56,80.42,109.4
0.46,2.56,22.47,44.85
0.13,5.3,121.44,-30.29
